cid2,cid,dbid,name,dbid2,name2,descr
60657,3672,DB01050,Ibuprofen,DB09351,Levobetaxolol,Ibuprofen may decrease the antihypertensive activities of Levobetaxolol.
60663,3672,DB01050,Ibuprofen,DB01388,Mibefradil,The therapeutic efficacy of Mibefradil can be decreased when used in combination with Ibuprofen.
60700,3672,DB01050,Ibuprofen,DB01030,Topotecan,Ibuprofen may decrease the excretion rate of Topotecan which could result in a higher serum level.
60714,3672,DB01050,Ibuprofen,DB00597,Gadoteridol,Ibuprofen may decrease the excretion rate of Gadoteridol which could result in a higher serum level.
60726,3672,DB01050,Ibuprofen,DB00963,Bromfenac,The risk or severity of adverse effects can be increased when Bromfenac is combined with Ibuprofen.
60750,3672,DB01050,Ibuprofen,DB00441,Gemcitabine,Ibuprofen may decrease the excretion rate of Gemcitabine which could result in a higher serum level.
60753,3672,DB01050,Ibuprofen,DB00308,Ibutilide,Ibuprofen may decrease the excretion rate of Ibutilide which could result in a higher serum level.
60773,3672,DB01050,Ibuprofen,DB00577,Valaciclovir,The excretion of Valaciclovir can be decreased when combined with Ibuprofen.
60789,3672,DB01050,Ibuprofen,DB01102,Arbutamine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Arbutamine.
60795,3672,DB01050,Ibuprofen,DB01238,Aripiprazole,The risk or severity of hypertension can be increased when Ibuprofen is combined with Aripiprazole.
60815,3672,DB01050,Ibuprofen,DB00899,Remifentanil,The risk or severity of hypertension can be increased when Remifentanil is combined with Ibuprofen.
60823,3672,DB01050,Ibuprofen,DB01076,Atorvastatin,The metabolism of Atorvastatin can be decreased when combined with Ibuprofen.
60825,3672,DB01050,Ibuprofen,DB00709,Lamivudine,Ibuprofen may decrease the excretion rate of Lamivudine which could result in a higher serum level.
60835,3672,DB01050,Ibuprofen,DB00476,Duloxetine,The risk or severity of gastrointestinal bleeding can be increased when Duloxetine is combined with Ibuprofen.
60846,3672,DB01050,Ibuprofen,DB00177,Valsartan,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Valsartan is combined with Ibuprofen."
60852,3672,DB01050,Ibuprofen,DB00710,Ibandronate,The risk or severity of gastrointestinal bleeding can be increased when Ibuprofen is combined with Ibandronate.
60854,3672,DB01050,Ibuprofen,DB00246,Ziprasidone,The metabolism of Ibuprofen can be decreased when combined with Ziprasidone.
60855,3672,DB01050,Ibuprofen,DB00558,Zanamivir,Ibuprofen may decrease the excretion rate of Zanamivir which could result in a higher serum level.
60857,3672,DB01050,Ibuprofen,DB00315,Zolmitriptan,The risk or severity of hypertension can be increased when Zolmitriptan is combined with Ibuprofen.
60871,3672,DB01050,Ibuprofen,DB00718,Adefovir dipivoxil,The risk or severity of nephrotoxicity can be increased when Adefovir dipivoxil is combined with Ibuprofen.
60919,3672,DB01050,Ibuprofen,DB01349,Tasosartan,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Tasosartan is combined with Ibuprofen."
60921,3672,DB01050,Ibuprofen,DB01347,Saprisartan,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Saprisartan is combined with Ibuprofen."
60937,3672,DB01050,Ibuprofen,DB01133,Tiludronic acid,The risk or severity of gastrointestinal bleeding can be increased when Ibuprofen is combined with Tiludronic acid.
60943,3672,DB01050,Ibuprofen,DB13929,Relcovaptan,The risk or severity of bleeding can be increased when Ibuprofen is combined with Relcovaptan.
60947,3672,DB01050,Ibuprofen,DB00775,Tirofiban,The risk or severity of bleeding can be increased when Ibuprofen is combined with Tirofiban.
60953,3672,DB01050,Ibuprofen,DB01101,Capecitabine,The serum concentration of Ibuprofen can be increased when it is combined with Capecitabine.
61361,3672,DB01050,Ibuprofen,DB12749,Butylphthalide,The risk or severity of bleeding can be increased when Ibuprofen is combined with Butylphthalide.
61520,3672,DB01050,Ibuprofen,DB13987,Strontium chloride,Ibuprofen may decrease the excretion rate of Strontium chloride which could result in a higher serum level.
61686,3672,DB01050,Ibuprofen,DB14530,Chromous sulfate,Ibuprofen may decrease the excretion rate of Chromous sulfate which could result in a higher serum level.
61810,3672,DB01050,Ibuprofen,DB01550,Fenproporex,Ibuprofen may decrease the excretion rate of Fenproporex which could result in a higher serum level.
62065,3672,DB01050,Ibuprofen,DB01484,"4-Bromo-2,5-dimethoxyamphetamine","The risk or severity of hypertension can be increased when Ibuprofen is combined with 4-Bromo-2,5-dimethoxyamphetamine."
62816,3672,DB01050,Ibuprofen,DB00375,Colestipol,Colestipol can cause a decrease in the absorption of Ibuprofen resulting in a reduced serum concentration and potentially a decrease in efficacy.
62956,3672,DB01050,Ibuprofen,DB14207,Fosinoprilat,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Ibuprofen is combined with Fosinoprilat."
62959,3672,DB01050,Ibuprofen,DB00685,Trovafloxacin,Ibuprofen may increase the neuroexcitatory activities of Trovafloxacin.
63019,3672,DB01050,Ibuprofen,DB14643,Methylprednisolone aceponate,The risk or severity of gastrointestinal irritation can be increased when Methylprednisolone aceponate is combined with Ibuprofen.
64139,3672,DB01050,Ibuprofen,DB00625,Efavirenz,The metabolism of Ibuprofen can be decreased when combined with Efavirenz.
64143,3672,DB01050,Ibuprofen,DB00220,Nelfinavir,The metabolism of Ibuprofen can be decreased when combined with Nelfinavir.
64147,3672,DB01050,Ibuprofen,DB01610,Valganciclovir,Ibuprofen may decrease the excretion rate of Valganciclovir which could result in a higher serum level.
64766,3672,DB01050,Ibuprofen,DB15565,Cilazaprilat,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Ibuprofen is combined with Cilazaprilat."
64782,3672,DB01050,Ibuprofen,DB11278,DL-Methylephedrine,The risk or severity of hypertension can be increased when Ibuprofen is combined with DL-Methylephedrine.
64929,3672,DB01050,Ibuprofen,DB13873,Fenofibric acid,Ibuprofen may decrease the excretion rate of Fenofibric acid which could result in a higher serum level.
64950,3672,DB01050,Ibuprofen,DB08840,N-methylnicotinamide,Ibuprofen may decrease the excretion rate of N-methylnicotinamide which could result in a higher serum level.
64971,3672,DB01050,Ibuprofen,DB12480,Betulinic Acid,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Betulinic Acid.
65015,3672,DB01050,Ibuprofen,DB06809,Plerixafor,Ibuprofen may decrease the excretion rate of Plerixafor which could result in a higher serum level.
65016,3672,DB01050,Ibuprofen,DB00701,Amprenavir,The metabolism of Ibuprofen can be decreased when combined with Amprenavir.
65028,3672,DB01050,Ibuprofen,DB00198,Oseltamivir,The excretion of Oseltamivir can be decreased when combined with Ibuprofen.
65157,3672,DB01050,Ibuprofen,DB13946,Testosterone undecanoate,Testosterone undecanoate may increase the hypertensive activities of Ibuprofen.
65589,3672,DB01050,Ibuprofen,DB13782,Imipramine oxide,The risk or severity of gastrointestinal bleeding can be increased when Imipramine oxide is combined with Ibuprofen.
65679,3672,DB01050,Ibuprofen,DB09215,Droxicam,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Droxicam.
65709,3672,DB01050,Ibuprofen,DB13835,Caroverine,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Caroverine.
65755,3672,DB01050,Ibuprofen,DB13821,Ceftezole,The risk or severity of nephrotoxicity can be increased when Ibuprofen is combined with Ceftezole.
65772,3672,DB01050,Ibuprofen,DB13692,Tretoquinol,The risk or severity of hypertension can be increased when Ibuprofen is combined with Tretoquinol.
65808,3672,DB01050,Ibuprofen,DB14063,Dexverapamil,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Dexverapamil.
65814,3672,DB01050,Ibuprofen,DB13508,Cloranolol,Ibuprofen may decrease the antihypertensive activities of Cloranolol.
65833,3672,DB01050,Ibuprofen,DB04896,Milnacipran,The risk or severity of gastrointestinal bleeding can be increased when Milnacipran is combined with Ibuprofen.
65864,3672,DB01050,Ibuprofen,DB11935,Flomoxef,The risk or severity of nephrotoxicity can be increased when Ibuprofen is combined with Flomoxef.
65866,3672,DB01050,Ibuprofen,DB00528,Lercanidipine,The therapeutic efficacy of Lercanidipine can be decreased when used in combination with Ibuprofen.
65937,3672,DB01050,Ibuprofen,DB04856,Dexloxiglumide,The metabolism of Ibuprofen can be decreased when combined with Dexloxiglumide.
65944,3672,DB01050,Ibuprofen,DB11364,Pidotimod,Ibuprofen may decrease the excretion rate of Pidotimod which could result in a higher serum level.
65947,3672,DB01050,Ibuprofen,DB11892,Prulifloxacin,Ibuprofen may increase the neuroexcitatory activities of Prulifloxacin.
65948,3672,DB01050,Ibuprofen,DB09230,Azelnidipine,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Azelnidipine.
65957,3672,DB01050,Ibuprofen,DB11774,Pazufloxacin,Ibuprofen may increase the neuroexcitatory activities of Pazufloxacin.
65981,3672,DB01050,Ibuprofen,DB00912,Repaglinide,The metabolism of Ibuprofen can be decreased when combined with Repaglinide.
65999,3672,DB01050,Ibuprofen,DB00966,Telmisartan,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Telmisartan is combined with Ibuprofen."
66249,3672,DB01050,Ibuprofen,DB13003,Cortivazol,The risk or severity of gastrointestinal irritation can be increased when Cortivazol is combined with Ibuprofen.
68310,3672,DB01050,Ibuprofen,DB11102,N-acetyltyrosine,Ibuprofen may decrease the excretion rate of N-acetyltyrosine which could result in a higher serum level.
68548,3672,DB01050,Ibuprofen,DB13708,Fenquizone,Fenquizone may increase the excretion rate of Ibuprofen which could result in a lower serum level and potentially a reduction in efficacy.
68602,3672,DB01050,Ibuprofen,DB11428,Medetomidine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Medetomidine.
68614,3672,DB01050,Ibuprofen,DB09502,Fludeoxyglucose (18F),Ibuprofen may decrease the excretion rate of Fludeoxyglucose (18F) which could result in a higher serum level.
68617,3672,DB01050,Ibuprofen,DB01104,Sertraline,The risk or severity of bleeding can be increased when Ibuprofen is combined with Sertraline.
68682,3672,DB01050,Ibuprofen,DB06696,Arbekacin,Ibuprofen may decrease the excretion rate of Arbekacin which could result in a higher serum level.
68704,3672,DB01050,Ibuprofen,DB08955,Ibuproxam,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Ibuproxam.
68706,3672,DB01050,Ibuprofen,DB13432,Lonazolac,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Lonazolac.
68712,3672,DB01050,Ibuprofen,DB11738,Rilmenidine,The therapeutic efficacy of Rilmenidine can be decreased when used in combination with Ibuprofen.
68723,3672,DB01050,Ibuprofen,DB01419,Antrafenine,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Antrafenine.
68740,3672,DB01050,Ibuprofen,DB00399,Zoledronic acid,The risk or severity of gastrointestinal bleeding can be increased when Ibuprofen is combined with Zoledronic acid.
68749,3672,DB01050,Ibuprofen,DB13538,Guacetisal,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Guacetisal.
68770,3672,DB01050,Ibuprofen,DB11770,Talinolol,Ibuprofen may decrease the antihypertensive activities of Talinolol.
68802,3672,DB01050,Ibuprofen,DB09244,Pirlindole,The risk or severity of hypertension can be increased when Ibuprofen is combined with Pirlindole.
68861,3672,DB01050,Ibuprofen,DB09123,Dienogest,Ibuprofen may decrease the excretion rate of Dienogest which could result in a higher serum level.
68865,3672,DB01050,Ibuprofen,DB09288,Propacetamol,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Propacetamol.
68867,3672,DB01050,Ibuprofen,DB08810,Cinitapride,The risk or severity of hypertension can be increased when Ibuprofen is combined with Cinitapride.
68870,3672,DB01050,Ibuprofen,DB09289,Tianeptine,The risk or severity of gastrointestinal bleeding can be increased when Tianeptine is combined with Ibuprofen.
68873,3672,DB01050,Ibuprofen,DB01395,Drospirenone,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Drospirenone.
68876,3672,DB01050,Ibuprofen,DB13367,Cloricromen,The risk or severity of bleeding can be increased when Ibuprofen is combined with Cloricromen.
68911,3672,DB01050,Ibuprofen,DB06697,Artemether,The metabolism of Artemether can be decreased when combined with Ibuprofen.
68942,3672,DB01050,Ibuprofen,DB13136,Fluindione,The metabolism of Fluindione can be decreased when combined with Ibuprofen.
68952,3672,DB01050,Ibuprofen,DB13185,Oxabolone cipionate,Ibuprofen may decrease the excretion rate of Oxabolone cipionate which could result in a higher serum level.
69594,3672,DB01050,Ibuprofen,DB13663,Clofenamide,Clofenamide may increase the excretion rate of Ibuprofen which could result in a lower serum level and potentially a reduction in efficacy.
71141,3672,DB01050,Ibuprofen,DB09062,Cefminox,The risk or severity of nephrotoxicity can be increased when Ibuprofen is combined with Cefminox.
71158,3672,DB01050,Ibuprofen,DB00659,Acamprosate,The excretion of Acamprosate can be decreased when combined with Ibuprofen.
71188,3672,DB01050,Ibuprofen,DB11404,Enrofloxacin,Ibuprofen may increase the neuroexcitatory activities of Enrofloxacin.
71225,3672,DB01050,Ibuprofen,DB14064,Emopamil,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Emopamil.
71301,3672,DB01050,Ibuprofen,DB04861,Nebivolol,Ibuprofen may decrease the antihypertensive activities of Nebivolol.
71310,3672,DB01050,Ibuprofen,DB11481,Atipamezole,The risk or severity of hypertension can be increased when Ibuprofen is combined with Atipamezole.
71353,3672,DB01050,Ibuprofen,DB04884,Dapoxetine,The risk or severity of gastrointestinal bleeding can be increased when Dapoxetine is combined with Ibuprofen.
71360,3672,DB01050,Ibuprofen,DB04946,Iloperidone,The risk or severity of hypertension can be increased when Ibuprofen is combined with Iloperidone.
71364,3672,DB01050,Ibuprofen,DB06196,Icatibant,The risk or severity of angioedema can be increased when Ibuprofen is combined with Icatibant.
71384,3672,DB01050,Ibuprofen,DB00380,Dexrazoxane,Ibuprofen may decrease the excretion rate of Dexrazoxane which could result in a higher serum level.
71467,3672,DB01050,Ibuprofen,DB09251,Phenoxypropazine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Phenoxypropazine.
71616,3672,DB01050,Ibuprofen,DB00582,Voriconazole,The serum concentration of Ibuprofen can be increased when it is combined with Voriconazole.
71652,3672,DB01050,Ibuprofen,DB13430,Mebutizide,Mebutizide may increase the excretion rate of Ibuprofen which could result in a lower serum level and potentially a reduction in efficacy.
71653,3672,DB01050,Ibuprofen,DB09243,Hydracarbazine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Hydracarbazine.
71671,3672,DB01050,Ibuprofen,DB09246,Benmoxin,The risk or severity of hypertension can be increased when Ibuprofen is combined with Benmoxin.
71698,3672,DB01050,Ibuprofen,DB13530,Mepindolol,Ibuprofen may decrease the antihypertensive activities of Mepindolol.
71733,3672,DB01050,Ibuprofen,DB06726,Bufuralol,Ibuprofen may decrease the antihypertensive activities of Bufuralol.
71736,3672,DB01050,Ibuprofen,DB13778,Cefazedone,The risk or severity of nephrotoxicity can be increased when Ibuprofen is combined with Cefazedone.
71771,3672,DB01050,Ibuprofen,DB06736,Aceclofenac,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Aceclofenac.
71798,3672,DB01050,Ibuprofen,DB13631,Methoserpidine,The therapeutic efficacy of Methoserpidine can be decreased when used in combination with Ibuprofen.
71835,3672,DB01050,Ibuprofen,DB13779,Guanoclor,The therapeutic efficacy of Guanoclor can be decreased when used in combination with Ibuprofen.
71857,3672,DB01050,Ibuprofen,DB12927,Theodrenaline,The risk or severity of hypertension can be increased when Ibuprofen is combined with Theodrenaline.
71955,3672,DB01050,Ibuprofen,DB08952,Indenolol,Ibuprofen may decrease the antihypertensive activities of Indenolol.
71969,3672,DB01050,Ibuprofen,DB11543,Romifidine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Romifidine.
72014,3672,DB01050,Ibuprofen,DB13757,Epanolol,Ibuprofen may decrease the antihypertensive activities of Epanolol.
72022,3672,DB01050,Ibuprofen,DB14213,Perindoprilat,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Ibuprofen is combined with Perindoprilat."
72048,3672,DB01050,Ibuprofen,DB11164,Bicisate,Ibuprofen may decrease the excretion rate of Bicisate which could result in a higher serum level.
72078,3672,DB01050,Ibuprofen,DB14631,Prednisolone phosphate,The risk or severity of gastrointestinal irritation can be increased when Prednisolone phosphate is combined with Ibuprofen.
72093,3672,DB01050,Ibuprofen,DB13500,Otilonium,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Otilonium.
72106,3672,DB01050,Ibuprofen,DB09285,Morniflumate,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Morniflumate.
72138,3672,DB01050,Ibuprofen,DB13429,Tolonidine,The therapeutic efficacy of Tolonidine can be decreased when used in combination with Ibuprofen.
72287,3672,DB01050,Ibuprofen,DB01403,Methotrimeprazine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Methotrimeprazine.
72301,3672,DB01050,Ibuprofen,DB12093,Tetrahydropalmatine,The therapeutic efficacy of Tetrahydropalmatine can be decreased when used in combination with Ibuprofen.
72304,3672,DB01050,Ibuprofen,DB12007,Isoflavone,Ibuprofen may decrease the excretion rate of Isoflavone which could result in a higher serum level.
72392,3672,DB01050,Ibuprofen,DB04808,Neamine,The risk or severity of nephrotoxicity can be increased when Ibuprofen is combined with Neamine.
72396,3672,DB01050,Ibuprofen,DB04729,Gentamicin C1a,Ibuprofen may decrease the excretion rate of Gentamicin C1a which could result in a higher serum level.
72474,3672,DB01050,Ibuprofen,DB00365,Grepafloxacin,Ibuprofen may increase the neuroexcitatory activities of Grepafloxacin.
73078,3672,DB01050,Ibuprofen,DB14066,Tetrandrine,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Tetrandrine.
73303,3672,DB01050,Ibuprofen,DB06211,Doripenem,The excretion of Doripenem can be decreased when combined with Ibuprofen.
73981,3672,DB01050,Ibuprofen,DB09104,Magnesium hydroxide,Ibuprofen may decrease the excretion rate of Magnesium hydroxide which could result in a higher serum level.
74989,3672,DB01050,Ibuprofen,DB01117,Atovaquone,The metabolism of Ibuprofen can be decreased when combined with Atovaquone.
77074,3672,DB01050,Ibuprofen,DB13967,Patent Blue,Ibuprofen may decrease the excretion rate of Patent Blue which could result in a higher serum level.
77918,3672,DB01050,Ibuprofen,DB04581,1-benzylimidazole,The risk or severity of hypertension can be increased when Ibuprofen is combined with 1-benzylimidazole.
77992,3672,DB01050,Ibuprofen,DB00998,Frovatriptan,The risk or severity of hypertension can be increased when Frovatriptan is combined with Ibuprofen.
77993,3672,DB01050,Ibuprofen,DB00216,Eletriptan,The risk or severity of hypertension can be increased when Eletriptan is combined with Ibuprofen.
77999,3672,DB01050,Ibuprofen,DB00412,Rosiglitazone,The metabolism of Ibuprofen can be decreased when combined with Rosiglitazone.
82146,3672,DB01050,Ibuprofen,DB00307,Bexarotene,The metabolism of Ibuprofen can be decreased when combined with Bexarotene.
82148,3672,DB01050,Ibuprofen,DB06594,Agomelatine,The metabolism of Ibuprofen can be decreased when combined with Agomelatine.
82153,3672,DB01050,Ibuprofen,DB00180,Flunisolide,The risk or severity of gastrointestinal irritation can be increased when Flunisolide is combined with Ibuprofen.
82755,3672,DB01050,Ibuprofen,DB12771,Hydroxytyrosol,The risk or severity of bleeding can be increased when Ibuprofen is combined with Hydroxytyrosol.
84029,3672,DB01050,Ibuprofen,DB01211,Clarithromycin,The metabolism of Ibuprofen can be decreased when combined with Clarithromycin.
89767,3672,DB01050,Ibuprofen,DB09240,Niludipine,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Niludipine.
91270,3672,DB01050,Ibuprofen,DB00691,Moexipril,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Ibuprofen is combined with Moexipril."
91438,3672,DB01050,Ibuprofen,DB14646,Prednisone acetate,The risk or severity of gastrointestinal irritation can be increased when Prednisone acetate is combined with Ibuprofen.
91546,3672,DB01050,Ibuprofen,DB08496,(R)-warfarin,The metabolism of (R)-warfarin can be decreased when combined with Ibuprofen.
91562,3672,DB01050,Ibuprofen,DB01414,Cefacetrile,The excretion of Cefacetrile can be decreased when combined with Ibuprofen.
91610,3672,DB01050,Ibuprofen,DB01251,Gliquidone,The protein binding of Gliquidone can be decreased when combined with Ibuprofen.
92253,3672,DB01050,Ibuprofen,DB01002,Levobupivacaine,Ibuprofen may decrease the excretion rate of Levobupivacaine which could result in a higher serum level.
92400,3672,DB01050,Ibuprofen,DB13166,Zofenopril,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Ibuprofen is combined with Zofenopril."
92727,3672,DB01050,Ibuprofen,DB01601,Lopinavir,The metabolism of Ibuprofen can be decreased when combined with Lopinavir.
92974,3672,DB01050,Ibuprofen,DB06262,Droxidopa,The risk or severity of hypertension can be increased when Ibuprofen is combined with Droxidopa.
93147,3672,DB01050,Ibuprofen,DB11755,Tetrahydrocannabivarin,The risk or severity of hypertension can be increased when Ibuprofen is combined with Tetrahydrocannabivarin.
93154,3672,DB01050,Ibuprofen,DB13246,Quinupramine,The risk or severity of gastrointestinal bleeding can be increased when Quinupramine is combined with Ibuprofen.
94280,3672,DB01050,Ibuprofen,DB08996,Dimetacrine,The risk or severity of gastrointestinal bleeding can be increased when Dimetacrine is combined with Ibuprofen.
94532,3672,DB01050,Ibuprofen,DB11587,Etafedrine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Etafedrine.
100472,3672,DB01050,Ibuprofen,DB13371,Difenpiramide,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Difenpiramide.
104865,3672,DB01050,Ibuprofen,DB00559,Bosentan,The therapeutic efficacy of Bosentan can be decreased when used in combination with Ibuprofen.
105053,3672,DB01050,Ibuprofen,DB14492,Potassium triiodide,Potassium triiodide may increase the hyperkalemic activities of Ibuprofen.
107641,3672,DB01050,Ibuprofen,DB12545,Indobufen,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Indobufen.
107715,3672,DB01050,Ibuprofen,DB13345,Dihydroergocristine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Dihydroergocristine.
107782,3672,DB01050,Ibuprofen,DB14669,Betamethasone phosphate,The risk or severity of gastrointestinal irritation can be increased when Betamethasone phosphate is combined with Ibuprofen.
107807,3672,DB01050,Ibuprofen,DB00790,Perindopril,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Ibuprofen is combined with Perindopril."
107994,3672,DB01050,Ibuprofen,DB14217,Quinaprilat,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Ibuprofen is combined with Quinaprilat."
108092,3672,DB01050,Ibuprofen,DB04905,Tesmilifene,The risk or severity of bleeding can be increased when Ibuprofen is combined with Tesmilifene.
108144,3672,DB01050,Ibuprofen,DB11960,Carboxyamidotriazole,The risk or severity of hyperkalemia can be increased when Ibuprofen is combined with Carboxyamidotriazole.
108150,3672,DB01050,Ibuprofen,DB05109,Trabectedin,The metabolism of Trabectedin can be decreased when combined with Ibuprofen.
110634,3672,DB01050,Ibuprofen,DB00862,Vardenafil,The metabolism of Ibuprofen can be decreased when combined with Vardenafil.
110635,3672,DB01050,Ibuprofen,DB00820,Tadalafil,The therapeutic efficacy of Tadalafil can be decreased when used in combination with Ibuprofen.
114840,3672,DB01050,Ibuprofen,DB12779,Higenamine,The risk or severity of hypertension can be increased when Ibuprofen is combined with Higenamine.
114905,3672,DB01050,Ibuprofen,DB12212,Landiolol,Ibuprofen may decrease the antihypertensive activities of Landiolol.
115237,3672,DB01050,Ibuprofen,DB01267,Paliperidone,The risk or severity of hypertension can be increased when Ibuprofen is combined with Paliperidone.
115368,3672,DB01050,Ibuprofen,DB08922,Perospirone,The metabolism of Perospirone can be decreased when combined with Ibuprofen.
119032,3672,DB01050,Ibuprofen,DB12445,Nitroaspirin,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Nitroaspirin.
119171,3672,DB01050,Ibuprofen,DB09235,Efonidipine,The therapeutic efficacy of Efonidipine can be decreased when used in combination with Ibuprofen.
119182,3672,DB01050,Ibuprofen,DB00631,Clofarabine,The excretion of Clofarabine can be decreased when combined with Ibuprofen.
119570,3672,DB01050,Ibuprofen,DB00413,Pramipexole,Ibuprofen may decrease the excretion rate of Pramipexole which could result in a higher serum level.
119607,3672,DB01050,Ibuprofen,DB00580,Valdecoxib,The risk or severity of adverse effects can be increased when Valdecoxib is combined with Ibuprofen.
119828,3672,DB01050,Ibuprofen,DB08439,Parecoxib,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Parecoxib.
119871,3672,DB01050,Ibuprofen,DB15777,Fluocortolone pivalate,The risk or severity of gastrointestinal irritation can be increased when Fluocortolone pivalate is combined with Ibuprofen.
121892,3672,DB01050,Ibuprofen,DB04953,Ezogabine,Ibuprofen may decrease the excretion rate of Ezogabine which could result in a higher serum level.
122262,3672,DB01050,Ibuprofen,DB13941,Piperaquine,The metabolism of Piperaquine can be decreased when combined with Ibuprofen.
123600,3672,DB01050,Ibuprofen,DB13139,Levosalbutamol,The risk or severity of hypertension can be increased when Ibuprofen is combined with Levosalbutamol.
123606,3672,DB01050,Ibuprofen,DB00918,Almotriptan,The metabolism of Ibuprofen can be decreased when combined with Almotriptan.
123619,3672,DB01050,Ibuprofen,DB01628,Etoricoxib,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Etoricoxib.
123630,3672,DB01050,Ibuprofen,DB01606,Tazobactam,The excretion of Tazobactam can be decreased when combined with Ibuprofen.
123801,3672,DB01050,Ibuprofen,DB09139,Technetium Tc-99m oxidronate,Ibuprofen may decrease the excretion rate of Technetium Tc-99m oxidronate which could result in a higher serum level.
123805,3672,DB01050,Ibuprofen,DB11720,Angiotensin 1-7,The therapeutic efficacy of Angiotensin 1-7 can be decreased when used in combination with Ibuprofen.
123865,3672,DB01050,Ibuprofen,DB04263,Geneticin,The risk or severity of nephrotoxicity can be increased when Ibuprofen is combined with Geneticin.
123879,3672,DB01050,Ibuprofen,DB13036,Ramatroban,The risk or severity of bleeding can be increased when Ibuprofen is combined with Ramatroban.
124093,3672,DB01050,Ibuprofen,DB06160,Garenoxacin,Ibuprofen may increase the neuroexcitatory activities of Garenoxacin.
125017,3672,DB01050,Ibuprofen,DB06700,Desvenlafaxine,The risk or severity of gastrointestinal bleeding can be increased when Desvenlafaxine is combined with Ibuprofen.
125564,3672,DB01050,Ibuprofen,DB09223,Blonanserin,Ibuprofen may decrease the excretion rate of Blonanserin which could result in a higher serum level.
126941,3672,DB01050,Ibuprofen,DB00563,Methotrexate,The serum concentration of Methotrexate can be increased when it is combined with Ibuprofen.
127527,3672,DB01050,Ibuprofen,DB13638,Cefbuperazone,The risk or severity of nephrotoxicity can be increased when Ibuprofen is combined with Cefbuperazone.
129211,3672,DB01050,Ibuprofen,DB00706,Tamsulosin,Ibuprofen may decrease the excretion rate of Tamsulosin which could result in a higher serum level.
130313,3672,DB01050,Ibuprofen,DB09324,Sulbactam,Ibuprofen may decrease the excretion rate of Sulbactam which could result in a higher serum level.
131204,3672,DB01050,Ibuprofen,DB09357,Dexpanthenol,Ibuprofen may decrease the excretion rate of Dexpanthenol which could result in a higher serum level.
131411,3672,DB01050,Ibuprofen,DB13609,Umifenovir,The metabolism of Ibuprofen can be decreased when combined with Umifenovir.
131682,3672,DB01050,Ibuprofen,DB06654,Safinamide,The risk or severity of hypertension can be increased when Ibuprofen is combined with Safinamide.
132706,3672,DB01050,Ibuprofen,DB01342,Forasartan,"The risk or severity of renal failure, hyperkalemia, and hypertension can be increased when Forasartan is combined with Ibuprofen."
132971,3672,DB01050,Ibuprofen,DB05812,Abiraterone,The metabolism of Ibuprofen can be decreased when combined with Abiraterone.
133017,3672,DB01050,Ibuprofen,DB11614,Rupatadine,The metabolism of Rupatadine can be decreased when combined with Ibuprofen.
133021,3672,DB01050,Ibuprofen,DB04725,Licofelone,The risk or severity of adverse effects can be increased when Ibuprofen is combined with Licofelone.
